CAVAN ROCBRA INDUSTRIA E COMERCIO DE PRE MOLDADOS DE CONCRETO SA,CVAN11,35000000.0
CCAB AGRO SA,CCGR12,10500000.0
CCAB AGRO SA,CCGR22,10500000.0
CCAB AGRO SA,CCGR32,10500000.0
CCAB AGRO SA,CCGR42,10500000.0
CCR S/A,CCRD18,400000000.0
CCR S/A,CCRD27,100000000.0
CEB DISTRIBUICAO S/A,CEBD11,130000000.0
CEB DISTRIBUICAO S/A,CEBD12,71000000.0
CECRISA REVESTIMENTOS CERAMICOS S/A,CCRC14,90000000.0
CECRISA REVESTIMENTOS CERAMICOS S/A,CCRC15,90000000.0
CELESC DISTRIBUICAO SA,CLCD11,300000000.0
CELESC DISTRIBUICAO SA,CLCD12,300000000.0
CELESC GERACAO SA,CLGR11,150000000.0
CELULOSE IRANI S/A,CELU12,60000000.0
CELULOSE IRANI S/A,WAVE11,80000000.0
CEMIG DISTRIBUICAO S/A,CMDT12,400000000.0
CEMIG DISTRIBUICAO S/A,CMDT13,410817000.0
CEMIG DISTRIBUICAO S/A,CMDT14,1615000000.0
CEMIG DISTRIBUICAO S/A,CMDT23,1095508000.0
CEMIG DISTRIBUICAO S/A,CMDT33,653675000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR13,480000000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR14,500000000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR15,1400000000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR16,972750000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR23,200000000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR26,27250000.0
CEMIG GERACAO E TRANSMISSAO S/A,CMTR33,670000000.0
CENTRAIS ELETRICAS DA PARAIBA S/A - EPASA,EPSA13,130000000.0
CENTRAIS EOLICAS DE CAETITE PARTICIPACOES S/A,CAET12,33500000.0
CENTROVIAS SISTEMAS RODOVIARIOS S/A,CSSA12,400000000.0
CENTROVIAS SISTEMAS RODOVIARIOS S/A,CVIA21,120000000.0
CEOS ADMINISTRADORA DE BENS SA,CEOS11,357893756.0
CEOS ADMINISTRADORA DE BENS SA,CEOS21,313912565.0
CEOS ADMINISTRADORA DE BENS SA,CEOS31,95317302.0
CEOS ADMINISTRADORA DE BENS SA,CEOS41,317416240.0
CEOS ADMINISTRADORA DE BENS SA,CEOS51,292069412.0
CERRADINHO BIOENERGIA SA,CERA12,150000000.0
CERRADINHO BIOENERGIA SA,CERA13,80000000.0
CETIP SA - MERCADOS ORGANIZADOS,CTIP12,500000000.0
CETREL S/A,CTRL11,150000000.0
CHAPADA DO PIAUI  I  HOLDING SA,CHPA11,100000000.0
CIA DE AGUAS DO BRASIL - CAB AMBIENTAL,CABA11,100000000.0
CIA DE ELETRIC DO EST DA BAHIA-COELBA,CEEB18,250000000.0
CIA PAULISTA DE SECURITIZACAO,CPSC12,800000000.0
CIA PAULISTA DE SECURITIZACAO,CPSC13,740000000.0
CIA PAULISTA DE SECURITIZACAO,CPSC22,5118620000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBESA2,500000000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBESA7,424680000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBESB7,395230000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBESC7,180090000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBSPA5,287330000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBSPA9,500000000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBSPB0,500000000.0
CIA SANEAMENTO BASICO EST SP - SABESP,SBSPB5,483750000.0
CIELO SA,CIEL14,4600000000.0
CIMAR - CIMENTOS DO MARANHAO SA,CIMA11,80000000.0
CIPASA DESENVOLVIMENTO URBANO S/A,CPDU12,50000000.0
CLINICA DELFIN GONZALEZ MIRANDA SA,DFNG11,50000000.0
CODEME  ENGENHARIA S/A,CODE11,60000000.0
COLUMBIA DO NORDESTE S/A,CLND11,25000000.0
COMIL  ONIBUS SA,COMI11,110000000.0
COMPANHIA ADMINISTRADORA DE EMPREENDIMENTOS E SERVICOS,CAES11,15000000.0
COMPANHIA AGRICOLA USINA JACAREZINHO,CAUJ12,82200000.0
COMPANHIA BRASILEIRA DE BEBIDAS PREMIUM,CBBP11,50000000.0
COMPANHIA BRASILEIRA DE BEBIDAS PREMIUM,CBBP21,25000000.0
COMPANHIA BRASILEIRA DE DISTRIBUICAO,CBRDA2,900000000.0
COMPANHIA BRASILEIRA DE VIDROS PLANOS - CBVP,CBVP11,400000000.0
COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN,CASN11,83330000.0
