Data,VALE18,VALE28,VALE29,VALE38,VALE48
2014-04-16,0.036431847222594405,0.009177028896929507,,0.007593763092000216,0.04692128054978606
2014-04-17,0.02800686263882457,0.006174549895128667,,0.007593763092000216,0.05501779448460464
2014-04-22,0.0371825755972921,0.009074133714358057,,0.01322800190663953,0.05679599569575622
2014-04-23,0.038825797227758585,0.004598616846438031,,0.04010844733560681,0.04486836909552583
2014-04-24,0.026155570990743282,0.004598616846438031,,0.05356020840963316,0.06394718609226335
2014-04-25,0.041586839006132914,-0.011783959145587386,,0.05022699620458315,0.06394718609226335
2014-04-28,0.03321449913751784,0.014904868325840592,,0.05022699620458315,0.04197757477297004
2014-04-29,0.04445775705088728,0.014904868325840592,,0.02406205555581309,0.03815406851824221
2014-04-30,0.04445775705088728,0.014904868325840592,,0.026299908577333886,0.04989982348553634
2014-05-02,0.04445775705088728,0.014904868325840592,,0.026299908577333886,0.04989982348553634
2014-05-05,0.03209089683092281,0.018469742264833888,,0.026299908577333886,0.05356777516395961
2014-05-06,0.0532866596391095,0.018469742264833888,,0.026299908577333886,0.06532661433913467
2014-05-08,0.0923698058227953,0.036732872549633866,,0.026299908577333886,0.1355333723793839
2014-05-09,0.09768473920748488,0.07246063287189486,,0.026299908577333886,0.1355333723793839
2014-05-11,0.10331506332598028,0.07246063287189486,,0.026299908577333886,0.12992902272675422
2014-05-12,0.10910067357859199,0.08938904383837443,,0.026299908577333886,0.18058229725501507
2014-05-13,0.054998874452195645,0.03276769342767083,,0.05922092983346339,0.09120940618787965
2014-05-14,0.05370378624444028,0.03245203828770937,,0.05922092983346339,0.09120940618787965
2014-05-15,0.0602106440600334,0.03004621127817786,,0.04222447793668649,0.05827909523262731
2014-05-16,0.0602106440600334,0.039834831697637796,,0.08226811663375933,0.05827909523262731
2014-05-19,0.0602106440600334,0.04159849964549034,,0.06980577035555635,0.05827909523262731
2014-05-20,0.03321349636288251,0.03571682855831182,,0.07499856507580449,0.05827909523262731
2014-05-21,0.039756822003574666,0.011755578323984217,,0.07544807560517186,0.05827909523262731
2014-05-22,0.04645119486317051,0.02184967260675519,,0.07076340583433827,0.05827909523262731
2014-05-23,0.06140386104075235,0.02184967260675519,,0.08862540489832127,0.05827909523262731
2014-05-26,0.04629580864223182,0.02184967260675519,,0.04494347013443689,0.10058624588067522
2014-05-27,0.05115761466832791,0.0354382418371455,,0.04721212683708442,0.10058624588067522
2014-05-28,0.057154064960503126,0.0354382418371455,,0.06774922192314947,0.10058624588067522
2014-05-29,0.04727510862851725,0.0354382418371455,,0.06774922192314947,0.0944630081010871
2014-05-30,0.057144934182715046,0.0354382418371455,,0.08676124368378146,0.08083716432308385
2014-06-02,0.057144934182715046,0.0354382418371455,,0.08676124368378146,0.08083716432308385
2014-06-03,0.007180689008358332,-0.016095350003954345,,-0.014856792119286921,0.08083716432308385
2014-06-05,0.024950218721161876,-0.007994495271417379,,0.036545599826173,0.08372639886932887
2014-06-06,0.07088458811260634,0.05706265973929492,,0.036545599826173,0.08372639886932887
2014-06-08,0.09645093940347249,0.03377205243206993,,0.036545599826173,0.08372639886932887
2014-06-10,0.12649948265598332,0.03377205243206993,,0.10402126236738596,0.08372639886932887
2014-06-11,0.10518254997506604,0.03377205243206993,,0.10402126236738596,0.13246036626497704
2014-06-13,0.0622776990661118,0.03395489958892561,,0.06694902934136282,0.08985248464610307
2014-06-16,0.07611045280460216,0.03395489958892561,,0.06694902934136282,0.13655854750824759
2014-06-17,0.058802566409131174,0.03395489958892561,,0.052064007024816394,0.11770930347703801
2014-06-18,0.04457968472384155,0.042604809187350545,,0.04859122587035314,0.11358263273364777
2014-06-20,0.06943185267494312,0.03173363226984094,,0.0644580104257082,0.14700520509074666
2014-06-23,0.07449680921305091,0.03173363226984094,,0.053373385757713665,0.11454540728181528
2014-06-24,0.0711890598507372,0.03173363226984094,,0.061636866636497256,0.10075539919094978
2014-06-25,0.06663363483805296,0.03173363226984094,,0.061636866636497256,0.10075539919094978
2014-06-26,0.06553945519749704,0.03173363226984094,,0.1028339181092559,0.08466350237695397
2014-06-27,0.0758606380033513,0.03401052683820738,,0.08284589305889534,0.09389845673654595
2014-06-30,0.06562872882987358,0.03004580548613922,,0.004688757396997589,0.0855606081509328
2014-07-01,0.06562872882987358,0.03004580548613922,,0.004688757396997589,0.0855606081509328
2014-07-02,0.06562872882987358,0.03004580548613922,,0.004688757396997589,0.0855606081509328
2014-07-03,0.00047581751774061765,-0.047335838255671,,-0.01995221577105133,0.04823787372726307
2014-07-04,0.030611361001956938,-0.047335838255671,,-0.0008838359228126036,0.013103561684508769
2014-07-05,0.05394464661135134,-0.047335838255671,,-0.0008838359228126036,0.08585935819631607
2014-07-07,0.06205250657627559,0.045750684152837895,,0.10170503481080528,0.11278220450616128
2014-07-08,0.0853081619869176,0.045750684152837895,,0.10170503481080528,0.11278220450616128
2014-07-10,0.09513571182071812,0.045750684152837895,,0.10053821982965339,0.11278220450616128
2014-07-11,0.09487345575089079,0.045750684152837895,,0.10053821982965339,0.11278220450616128
2014-07-14,0.06747699785592975,0.04479625033566137,,0.08863885267686622,0.13516056202042925
2014-07-15,0.0760291861179836,0.04479625033566137,,0.08207593402971614,0.11074761113349973
2014-07-16,0.06396098783443649,0.048998751231994486,,0.06475988464062299,0.1146540037298791
2014-07-17,0.07435695742009107,0.05269153902854207,,0.07128621275568081,0.11632753223080927
2014-07-18,0.07902159812612974,0.07575268871991314,,0.019420861572245318,0.13668837673292233
2014-07-21,0.0928242562338546,0.08744424765050351,,0.019420861572245318,0.1509949728285629
2014-07-22,0.09767825834745913,0.08744424765050351,,0.019420861572245318,0.16077756303110347
2014-07-23,0.0845725705525342,0.08744424765050351,,0.12015649839958265,0.1498577586909684
2014-07-24,0.07961616246230108,0.06685924006595378,,0.09454553665816468,0.1390075716363428
2014-07-25,0.07961616246230108,0.06685924006595378,,0.10467889770786676,0.15189310098493758
2014-07-28,0.08169047328636858,0.06685924006595378,,0.11646372483221845,0.15189310098493758
2014-07-29,0.07617924962640821,0.08219268952876169,,0.11966439843283161,0.15189310098493758
2014-07-30,0.08035671248380716,0.07311317929786676,,0.11766119096419181,0.09840995678720232
2014-07-31,0.08856690884118801,0.026231788913911425,,0.11766119096419181,0.09434200490449296
2014-08-01,0.08856690884118801,0.026231788913911425,,0.11766119096419181,0.09434200490449296
2014-08-04,0.017127576649441867,0.010553705288242732,,0.11766119096419181,0.022648944878880917
2014-08-05,0.05206344997406931,0.002761409350401145,,0.0319446561719563,0.0847587125712661
2014-08-07,0.09355805563751929,0.002761409350401145,,0.0319446561719563,0.1333252112531682
2014-08-08,0.08012972510363015,0.002761409350401145,,0.07258339557461002,0.1333252112531682
2014-08-09,0.08012972510363015,0.03706547703031249,,0.06840472741973613,0.1333252112531682
2014-08-10,0.12615620963998753,0.06310607223786757,,0.06840472741973613,0.1333252112531682
2014-08-12,0.11426583990249073,0.0838384598432187,,0.1105706867328482,0.13473443056059886
2014-08-13,0.11426583990249073,0.0757609978818341,,0.1105706867328482,0.13473443056059886
2014-08-14,0.09043510658331311,0.0705626678209399,,0.07744465079572826,0.13473443056059886
2014-08-15,0.07918627526377109,0.0705626678209399,,0.07744465079572826,0.13473443056059886
2014-08-18,0.09295472655536585,0.0705626678209399,,0.07744465079572826,0.13473443056059886
2014-08-19,0.09802677591292475,0.08468755369477865,,0.021055814381242932,0.13473443056059886
2014-08-20,0.08559034010035749,0.08468755369477865,,0.09456365149202073,0.13473443056059886
2014-08-21,0.08559034010035749,0.056130257238184544,,0.0869959469005579,0.13473443056059886
2014-08-22,0.09720783503281893,0.0666897685442005,,0.0869959469005579,0.16148814261669142
2014-08-25,0.08988209638921307,0.1001295602789598,,0.027170310672543385,0.16148814261669142
2014-08-26,0.09067067664677664,0.054305849061365485,,0.027170310672543385,0.16148814261669142
2014-08-27,0.09635590839581143,0.054305849061365485,,0.10038291421705514,0.1394955453207798
2014-08-28,0.1191917186523963,0.08567599653234748,,0.10038291421705514,0.1394955453207798
2014-08-29,0.10045291002720758,0.07766566625250815,,-0.004995526532618921,0.019171371664733705
2014-09-04,0.023043120567558972,0.0045826897369019015,,0.008361204441081682,0.016550214739177838
2014-09-05,0.055201066037131596,0.03276645872560402,,0.008361204441081682,0.11378607825493559
2014-09-06,0.06581978218133444,0.048662686120337195,,0.05723667983560832,0.11378607825493559
2014-09-09,0.10693351554599895,0.048662686120337195,,0.05723667983560832,0.11378607825493559
2014-09-10,0.10836342070296379,0.048662686120337195,,0.05723667983560832,0.11378607825493559
2014-09-12,0.11100034719641849,0.10660600212475457,,0.10731692793574799,0.16086329641711483
2014-09-15,0.07447884601152377,0.038639375647457896,,0.07361196880601528,0.1557788429814475
2014-09-16,0.07765496118556703,0.07422965909844015,,0.07361196880601528,0.1557788429814475
2014-09-17,0.08516862951858073,0.05556141157541861,,0.09003463703741099,0.1557788429814475
2014-09-18,0.07794083774538207,0.05556141157541861,,0.08265698520609677,0.1557788429814475
2014-09-19,0.10908721809688604,0.05556141157541861,,0.08265698520609677,0.11489932786351642
2014-09-22,0.09683762817642605,0.05556141157541861,,0.08367534913775176,0.11989235191879999
2014-09-23,0.08295921292333186,0.05556141157541861,,0.07256596991731556,0.1279027379976052
2014-09-24,0.10901610021401731,0.05556141157541861,,0.07256596991731556,0.1279027379976052
2014-09-25,0.10180626878272148,0.09821916431324418,,0.08507211285446337,0.1279027379976052
2014-09-26,0.09051614926609242,0.09821916431324418,,0.08507211285446337,0.1279027379976052
2014-09-29,0.0814069644947999,0.09568960082442368,,0.07061410191722017,0.15238837903418734
2014-09-30,0.0814069644947999,0.027827277491288216,,0.07061410191722017,0.15238837903418734
2014-10-03,0.008622209002711934,-0.01740790486994437,,-0.012134813489771079,0.03290276380013579
2014-10-04,0.02360419966592686,0.018534294203286006,,-0.012134813489771079,0.04507699036813939
2014-10-06,0.0526017779079897,0.031066586757551695,,-0.012134813489771079,0.07966082809902053
2014-10-07,0.07459114533220368,0.031066586757551695,,0.06700064968888242,0.11823056509378849
2014-10-09,0.09132985226918122,0.031066586757551695,,0.08416486632000741,0.12076659272507473
2014-10-10,0.08652846818091198,0.031066586757551695,,0.08416486632000741,0.13649314361971232
2014-10-11,0.09138930288823066,0.07729482065963911,,0.1208607308182077,0.13649314361971232
2014-10-12,0.11380924096098721,0.07729482065963911,,0.07902325853799819,0.11671546775113151
2014-10-13,0.10759527912765754,0.07729482065963911,,0.11132298014852116,0.14597786418817793
2014-10-14,0.10356121208992364,0.07729482065963911,,0.1078703404348329,0.14597786418817793
2014-10-15,0.0899353759407826,0.07729482065963911,,0.10050625450004413,0.1336684754278683
2014-10-16,0.0899353759407826,0.07729482065963911,,0.10050625450004413,0.1336684754278683
2014-10-20,0.09645038749613977,0.06049847266032038,,0.10193884516725915,0.13515703846954485
2014-10-21,0.09228043496322069,0.09000476076131458,,0.10193884516725915,0.13515703846954485
2014-10-22,0.08693825031992497,0.09000476076131458,,0.08729457798636364,0.11856984836108087
2014-10-23,0.09842630058249768,0.09000476076131458,,0.1043110085629193,0.11856984836108087
2014-10-24,0.11869837640873171,0.09000476076131458,,0.1043110085629193,0.11856984836108087
2014-10-27,0.10161632877800408,0.09000476076131458,,0.1043110085629193,0.13223333448663332
2014-10-28,0.08902118100238487,0.09000476076131458,,0.1043110085629193,0.13223333448663332
2014-10-29,0.0960203182349153,0.06559971538020037,,0.0973478243534398,0.12532839818202834
2014-10-30,0.08694228429545503,0.1007707791797594,,0.08625809736072743,0.12532839818202834
2014-10-31,0.09621734438662988,0.1007707791797594,,0.0815573886562877,0.12532839818202834
2014-11-02,0.09621734438662988,0.1007707791797594,,0.0815573886562877,0.12532839818202834
2014-11-03,0.016304499800569916,-0.049798231763471645,,-0.006098064871178366,-0.004173119109672774
2014-11-04,0.030491990785606937,-0.049798231763471645,,0.0023621987024351476,0.04137243778108424
2014-11-06,0.0592970153270862,0.0427707115629512,,0.106830671553795,0.04137243778108424
2014-11-07,0.07249835180834396,0.0427707115629512,,0.10361806803718543,0.12151999326801621
2014-11-08,0.08563363956596404,0.0427707115629512,,0.10361806803718543,0.12151999326801621
2014-11-09,0.09168242478074995,0.0427707115629512,,0.10361806803718543,0.12151999326801621
2014-11-11,0.09133307601805751,0.0427707115629512,,0.09004783462905319,0.15295542585026123
2014-11-12,0.10522758427891876,0.06193654949056859,,0.09302966072411678,0.1235005671182774
2014-11-13,0.09452836306115309,0.06193654949056859,,0.09302966072411678,0.14496222017870175
2014-11-14,0.09325970635327141,0.06193654949056859,,0.09302966072411678,0.14100289428166524
2014-11-17,0.09523545262825928,0.04287921305889908,,0.09302966072411678,0.14100289428166524
2014-11-18,0.09927861994113085,0.0464664931016614,,0.09292706363255743,0.13290608211228028
2014-11-19,0.08717646362869713,0.05512893392299101,,0.09292706363255743,0.10543503398078835
2014-11-21,0.1030277798314112,0.10005920232273646,,0.13004152244139555,0.10543503398078835
2014-11-24,0.11910114103171177,0.10005920232273646,,0.13004152244139555,0.18944116067542072
2014-11-25,0.10252765456083845,0.10005920232273646,,0.12827711790651364,0.19409995525299872
2014-11-26,0.11762020875327739,0.08842858332550896,,0.12827711790651364,0.19988515796747341
2014-11-27,0.11636619903688694,0.0962454082522104,,0.12827711790651364,0.1543459097382649
2014-11-28,0.10229365443066873,0.0797266803683041,,0.16110106571426663,0.15306981262247943
2014-12-02,-0.04679217160150584,0.0797266803683041,,0.16110106571426663,0.15306981262247943
2014-12-03,0.011295930271551402,-0.02763941857478336,,-0.010248636757841267,0.0009294361160701037
2014-12-05,0.05447130442182879,0.030224076767829677,,-0.010248636757841267,0.04364258024451595
2014-12-08,0.08836749966990465,0.030224076767829677,,-0.010248636757841267,0.10445268933753882
2014-12-09,0.09366135572309253,0.06289135171220273,,-0.010248636757841267,0.10445268933753882
2014-12-11,0.09797639697277982,0.074920246932207,,-0.010248636757841267,0.12872502024431376
2014-12-12,0.11325345693210687,0.074920246932207,,0.0897867604106255,0.13269924834141267
2014-12-15,0.10416740651480971,0.05554644924785257,,0.0897867604106255,0.13269924834141267
2014-12-16,0.09509783896728097,0.05681897842857464,,0.06508857163703463,0.09603786955464644
2014-12-17,0.09560685576047678,0.07852153637516479,,0.08244272291032839,0.11857236953891737
2014-12-18,0.10560680943457634,0.06957381371997995,,0.08244272291032839,0.14107579691153593
2014-12-19,0.1103466019990138,0.08444210604882585,,0.08244272291032839,0.13615064837566693
2014-12-22,0.12344271863413381,0.08096081888651052,,0.0861161372197623,0.13615064837566693
2014-12-23,0.11745709297005802,0.08304011370566533,,0.0861161372197623,0.16523310265261082
2014-12-26,0.11745709297005802,0.07161041009776614,,0.12409202022725485,0.14940959408061016
2014-12-29,0.11345754349420578,0.08901553369643578,,0.06364976256969856,0.14940959408061016
2014-12-30,0.10815887850752359,0.09466642310025497,,0.12912294309128347,0.14940959408061016
2015-01-04,0.10815887850752359,0.09466642310025497,,0.130126496702339,0.14940959408061016
2015-01-06,0.135055821184922,0.09466642310025497,,0.11753760235442567,0.14940959408061016
2015-01-07,0.14317819087941008,0.09466642310025497,,0.1792438274968513,0.22190962729612762
2015-01-09,0.11399555972916553,0.05252179120344613,,0.1792438274968513,0.22190962729612762
2015-01-10,0.11399555972916553,0.05252179120344613,,0.1792438274968513,0.22190962729612762
2015-01-12,0.13531125895915275,0.05252179120344613,0.003625748037253018,0.1416659918518246,0.22190962729612762
2015-01-13,0.13133010734759676,0.05252179120344613,0.003625748037253018,0.16425847000156302,0.19727669268544945
2015-01-14,0.1362157759784688,0.0881421680096226,0.003625748037253018,0.16425847000156302,0.19727669268544945
2015-01-15,0.0852925961030806,0.0694942857755787,0.003625748037253018,0.11118995884147265,0.19727669268544945
2015-01-16,0.0770755824033107,0.0694942857755787,0.003625748037253018,0.10025734922376217,0.09876512747673405
2015-01-19,0.08541534067514345,0.04869908247456545,0.003625748037253018,0.0879737972950787,0.1698188821668396
2015-01-20,0.07882021009539386,0.05216754022521952,0.003625748037253018,0.08849849224397821,0.1698188821668396
2015-01-21,0.10424545993783774,0.06919462157760958,0.003625748037253018,0.14521656067169775,0.1698188821668396
2015-01-22,0.08158165126784822,0.0833129254133953,0.003625748037253018,0.1031298185305749,0.1698188821668396
2015-01-23,0.07675774097217825,0.0807099746623916,0.003625748037253018,0.09298490052007335,0.1027717421326646
2015-01-26,0.08834204520805455,0.0807099746623916,0.003625748037253018,0.11230693268530878,0.012550050715882888
2015-01-27,0.09870228093863842,0.08597851404107804,0.003625748037253018,0.09273941880509051,0.11361344617660252
2015-01-28,0.08425191429868573,0.08597851404107804,0.003625748037253018,0.11921853281971795,0.09692206167661466
2015-01-29,0.10400459671130347,0.07235621756499211,0.003625748037253018,0.12006376741458702,0.09692206167661466
2015-01-30,0.08491339668403408,0.08840617904552506,0.003625748037253018,0.12006376741458702,0.09692206167661466
2015-02-01,0.10135795703007755,0.08840617904552506,0.003625748037253018,0.12006376741458702,0.09692206167661466
2015-02-02,0.09157888448680596,0.07252730587165468,0.003625748037253018,0.12547994183658484,0.1282513008381969
2015-02-03,0.08822800532988073,0.05182170783597995,0.003625748037253018,0.11054152926294103,0.16562234163902567
2015-02-04,0.08822800532988073,0.09338687234942977,0.003625748037253018,0.11054152926294103,0.1571786893386209
2015-02-06,0.138533244400314,0.07755216758718908,0.003625748037253018,0.11054152926294103,0.19384653305041444
2015-02-07,0.11982604795954632,0.07755216758718908,0.003625748037253018,0.1702334261753975,0.16493999714899088
2015-02-09,0.12463675060754609,0.07647904279038409,0.003625748037253018,0.1702334261753975,0.16493999714899088
2015-02-10,0.12463675060754609,0.07647904279038409,0.01666505225558379,0.1702334261753975,0.16493999714899088
2015-02-12,0.12463675060754609,0.07647904279038409,0.056159973987021994,0.1551533213188856,0.16493999714899088
2015-02-13,0.09072402673572566,0.07647904279038409,0.056159973987021994,0.07839995925729415,0.15481249914674344
2015-02-18,0.09072402673572566,0.07647904279038409,0.056159973987021994,0.07839995925729415,0.15293228742146825
2015-02-19,0.06354237517810213,0.07647904279038409,0.056159973987021994,0.07839995925729415,0.15293228742146825
2015-02-20,0.08390299066668461,0.07569738336858722,0.056159973987021994,0.06333620955575281,0.15293391484843144
2015-02-23,0.06996002799228229,0.07569738336858722,0.056159973987021994,0.06798020674870764,0.15293391484843144
2015-02-24,0.07871198192534923,0.0751608907299397,0.056159973987021994,0.07567224586033139,0.10299214319424066
2015-02-25,0.07289070454221425,0.03980566208926528,0.056159973987021994,0.06526020450271752,0.09542431815555208
2015-02-26,0.08888838485377137,0.03980566208926528,0.056159973987021994,0.0745245129783847,0.09542431815555208
2015-02-27,0.07095363944090294,0.04780208783651485,0.056159973987021994,0.10179920274288179,0.11018092639134025
2015-03-02,0.09045280383985643,0.08331111804301305,0.056159973987021994,0.10179920274288179,0.11018092639134025
2015-03-03,0.09029750817366144,0.09167738903736522,0.056159973987021994,0.10179920274288179,0.1677605195945131
2015-03-06,0.1098885989823779,0.12039320427824407,0.056159973987021994,0.18401906213633556,0.1677605195945131
2015-03-07,0.12507463712617106,0.12253915568309726,0.056159973987021994,0.17090301747363545,0.1677605195945131
2015-03-08,0.1443375260878681,0.12253915568309726,0.056159973987021994,0.17458699729688587,0.1612993163061167
2015-03-09,0.1443375260878681,0.07819427193533501,0.056159973987021994,0.17458699729688587,0.1612993163061167
2015-03-11,0.1443375260878681,0.07819427193533501,0.009742490589321307,0.17458699729688587,0.1777493032687878
2015-03-12,0.1604441904632774,0.07819427193533501,0.04037003393463756,0.16269575331290786,0.15611174136110395
2015-03-13,0.08004165918557371,0.06368482560961897,0.04037003393463756,0.06668477058778444,0.11855952544321102
2015-03-16,0.09541612554646917,0.03986937417498093,0.04037003393463756,0.06732270626733783,0.09825399916546029
2015-03-17,0.08808540639196005,0.09857751515889879,0.04037003393463756,0.11794105245190578,0.09825399916546029
2015-03-18,0.07947055043443596,0.09951275455670983,0.04037003393463756,0.1038170661416904,0.17055508038753486
2015-03-19,0.09319793943919907,0.0814932107458397,0.04037003393463756,0.130556320591658,0.1887818650485258
2015-03-20,0.10787891088303714,0.07433252327667739,0.04037003393463756,0.10067603375049505,0.1339567424805983
2015-03-23,0.08242070578634153,0.07072506032338177,0.04037003393463756,0.09669498627706608,0.12160190296292428
2015-03-24,0.09757637854155354,0.07072506032338177,0.04037003393463756,0.10317678298353883,0.1654653864083675
2015-03-25,0.09757637854155354,0.08088207608131248,0.04037003393463756,0.08703513137789898,0.14539644399052198
2015-03-26,0.09757637854155354,0.07904428679803854,0.04037003393463756,0.11745071216404002,0.14759200970864095
2015-03-27,0.09757637854155354,0.09593698259377992,0.04037003393463756,0.13856355055788128,0.13640204296432978
2015-03-30,0.08014822591437354,0.08476903764799615,0.04037003393463756,0.12136734906582847,0.17498439537654198
2015-03-31,0.0811145460696594,0.06964673956470024,0.04037003393463756,0.13352090053155452,0.17498439537654198
2015-04-02,0.08408664903181351,0.08412185314828546,0.04037003393463756,0.13352090053155452,0.15234265576856076
2015-04-03,0.09467432682270793,0.05158675333381679,0.04037003393463756,0.11487410700609657,0.15234265576856076
2015-04-05,0.09680978211613622,0.05158675333381679,0.04037003393463756,0.08673730293632054,0.1836976012252507
2015-04-08,0.14247073528049836,0.08692739261084315,0.04037003393463756,0.08673730293632054,0.20841813294977451
2015-04-11,0.14247073528049836,0.08692739261084315,0.02765899069808575,0.08673730293632054,0.20841813294977451
2015-04-12,0.14247073528049836,0.08692739261084315,0.00987581406422322,0.08673730293632054,0.20537652531354267
2015-04-13,0.12332408143460394,0.08692739261084315,0.00987581406422322,0.08673730293632054,0.20537652531354267
2015-04-14,0.08473751840120092,0.08692739261084315,0.00987581406422322,0.08673730293632054,0.20537652531354267
2015-04-15,0.11191770011235302,0.06489090520417728,0.00987581406422322,0.08673730293632054,0.20537652531354267
